Time,u[0],d[0],x[0],x[1],x[2],y[0]
4.222,0.120686,2.06006,-0.110717,-0.011442,0.122249,-0.120686
4.223,0.119093,3.05678,-0.110726,-0.00825631,0.125306,-0.119093
4.224,0.11677,1.82024,-0.110734,-0.00631202,0.127126,-0.11677
4.225,0.115354,-0.790142,-0.11074,-0.00698016,0.126336,-0.115354
4.226,0.11585,0.576797,-0.110747,-0.00628088,0.126913,-0.11585
4.227,0.115345,0.664715,-0.110753,-0.00549493,0.127577,-0.115345
4.228,0.114775,-1.15829,-0.110759,-0.00653244,0.126419,-0.114775
4.229,0.115541,-0.071584,-0.110765,-0.00648197,0.126347,-0.115541
4.23,0.115511,0.669662,-0.110771,-0.00569071,0.127017,-0.115511
4.231,0.114937,0.659105,-0.110777,-0.00491137,0.127676,-0.114937
4.232,0.114372,-0.335757,-0.110782,-0.00512774,0.12734,-0.114372
4.233,0.114536,0.00123781,-0.110787,-0.0050069,0.127342,-0.114536
4.234,0.114452,0.173239,-0.110792,-0.00471434,0.127515,-0.114452
4.235,0.114243,1.20923,-0.110796,-0.00338682,0.128724,-0.114243
4.236,0.113275,0.378944,-0.110799,-0.00289146,0.129103,-0.113275
4.237,0.112916,-0.302072,-0.110802,-0.00307763,0.128801,-0.112916
4.238,0.113055,0.195865,-0.110805,-0.00276579,0.128997,-0.113055
4.239,0.11283,1.24294,-0.110807,-0.00140794,0.13024,-0.11283
4.24,0.111838,0.460743,-0.110808,-0.000834237,0.1307,-0.111838
4.241,0.111419,-1.59192,-0.11081,-0.00231317,0.129109,-0.111419
4.242,0.112503,3.78322,-0.11081,0.00158292,0.132892,-0.112503
4.243,0.109651,-1.40738,-0.110809,0.000284252,0.131484,-0.109651
4.244,0.110601,-0.67043,-0.110809,-0.000275582,0.130814,-0.110601
4.245,0.111011,-0.149832,-0.110809,-0.000314108,0.130664,-0.111011
4.246,0.111039,2.13992,-0.110808,0.00193604,0.132804,-0.111039
4.247,0.109391,0.737653,-0.110806,0.00278072,0.133542,-0.109391
4.248,0.108771,-1.03945,-0.110804,0.00184773,0.132502,-0.108771
4.249,0.109451,1.10169,-0.110801,0.00305641,0.133604,-0.109451
4.25,0.108564,-1.1448,-0.110799,0.00201764,0.132459,-0.108564
4.251,0.109322,1.22234,-0.110796,0.00334662,0.133681,-0.109322
4.252,0.108346,-0.461859,-0.110793,0.00298994,0.13322,-0.108346
4.253,0.108604,0.0652514,-0.11079,0.00316072,0.133285,-0.108604
4.254,0.108476,0.242697,-0.110787,0.00350856,0.133528,-0.108476
4.255,0.108218,1.16402,-0.110782,0.00477666,0.134692,-0.108218
4.256,0.107286,1.19301,-0.110777,0.00607153,0.135885,-0.107286
4.257,0.106332,-0.00820579,-0.110771,0.00616354,0.135876,-0.106332
4.258,0.106259,-2.16402,-0.110766,0.00410065,0.133712,-0.106259
4.259,0.107764,2.75336,-0.11076,0.00695625,0.136466,-0.107764
4.26,0.105668,-1.52805,-0.110754,0.00552762,0.134938,-0.105668
4.261,0.106707,-1.10671,-0.110749,0.0045226,0.133831,-0.106707
4.262,0.107438,0.691055,-0.110744,0.00531617,0.134522,-0.107438
4.263,0.106852,-1.92725,-0.11074,0.00349137,0.132595,-0.106852
4.264,0.108184,-1.13926,-0.110737,0.00245732,0.131456,-0.108184
4.265,0.108938,-1.91292,-0.110735,0.000651777,0.129543,-0.108938
4.266,0.110258,1.43882,-0.110734,0.00219943,0.130981,-0.110258
4.267,0.109124,-0.192314,-0.110732,0.00211408,0.130789,-0.109124
4.268,0.109184,0.101242,-0.110729,0.00232229,0.13089,-0.109184
4.269,0.109029,-2.0621,-0.110728,0.00036787,0.128828,-0.109029
4.27,0.110459,0.389558,-0.110727,0.000867269,0.129218,-0.110459
4.271,0.110092,1.95741,-0.110725,0.00293287,0.131175,-0.110092
4.272,0.108578,-0.649761,-0.110723,0.00238903,0.130525,-0.108578
4.273,0.108974,-0.735574,-0.110721,0.00176035,0.12979,-0.108974
4.274,0.109432,-0.684256,-0.110719,0.00118406,0.129106,-0.109432
4.275,0.109852,0.205285,-0.110718,0.00149785,0.129311,-0.109852
4.276,0.109621,-3.32873,-0.110718,-0.00172114,0.125982,-0.109621
4.277,0.111978,-1.23991,-0.11072,-0.00284679,0.124742,-0.111978
4.278,0.112804,0.097623,-0.110723,-0.00263362,0.12484,-0.112804
4.279,0.112651,0.347585,-0.110725,-0.00217098,0.125187,-0.112651
4.28,0.112315,0.35566,-0.110727,-0.00170107,0.125543,-0.112315
4.281,0.111973,-2.34786,-0.11073,-0.00393415,0.123195,-0.111973
4.282,0.11361,0.557011,-0.110734,-0.00325993,0.123752,-0.11361
4.283,0.11312,-1.10465,-0.110738,-0.0042477,0.122648,-0.11312
4.284,0.113847,1.47965,-0.110741,-0.00265076,0.124127,-0.113847
4.285,0.112681,0.640008,-0.110743,-0.00189579,0.124767,-0.112681
4.286,0.112131,-1.55061,-0.110746,-0.00333166,0.123217,-0.112131
4.287,0.113185,-0.163314,-0.110749,-0.00337843,0.123053,-0.113185
4.288,0.113222,0.763598,-0.110752,-0.00249867,0.123817,-0.113222
4.289,0.112581,-1.011,-0.110755,-0.00339415,0.122806,-0.112581
4.29,0.11324,4.07789,-0.110756,0.000798281,0.126884,-0.11324
4.291,0.110172,-0.527469,-0.110756,0.000380395,0.126356,-0.110172
4.292,0.110477,-2.04357,-0.110756,-0.00155211,0.124313,-0.110477
4.293,0.111893,0.422024,-0.110758,-0.00101691,0.124735,-0.111893
4.294,0.111502,-1.80508,-0.11076,-0.00270863,0.12293,-0.111502
4.295,0.112742,0.0555757,-0.110762,-0.00253769,0.122985,-0.112742
4.296,0.11262,-0.0952753,-0.110765,-0.00251782,0.12289,-0.11262
4.297,0.112608,0.811092,-0.110767,-0.00159206,0.123701,-0.112608
4.298,0.111932,0.947302,-0.110768,-0.000531765,0.124648,-0.111932
4.299,0.111157,-2.4736,-0.11077,-0.0028925,0.122175,-0.111157
4.3,0.112887,0.45904,-0.110772,-0.00231797,0.122634,-0.112887
4.301,0.112469,0.722229,-0.110774,-0.00148137,0.123356,-0.112469
4.302,0.111858,1.05318,-0.110775,-0.000315433,0.124409,-0.111858
4.303,0.111006,-0.886349,-0.110776,-0.00109007,0.123523,-0.111006
4.304,0.111574,0.201495,-0.110777,-0.000776071,0.123724,-0.111574
4.305,0.111345,2.20664,-0.110776,0.00154153,0.125931,-0.111345
4.306,0.109648,-2.0478,-0.110776,-0.000397196,0.123883,-0.109648
4.307,0.111066,-0.807293,-0.110776,-0.00109268,0.123076,-0.111066
4.308,0.111576,0.363573,-0.110777,-0.000616674,0.12344,-0.111576
4.309,0.111229,0.11064,-0.110778,-0.000394299,0.12355,-0.111229
4.31,0.111066,-0.64711,-0.110778,-0.000929681,0.122903,-0.111066
4.311,0.111459,-1.98619,-0.11078,-0.00280255,0.120917,-0.111459
4.312,0.112832,1.38247,-0.110782,-0.00130519,0.122299,-0.112832
4.313,0.111738,0.597566,-0.110783,-0.000594936,0.122897,-0.111738
4.314,0.111219,-1.05124,-0.110784,-0.0015339,0.121846,-0.111219
4.315,0.111907,1.51935,-0.110785,9.80755e-05,0.123365,-0.111907
4.316,0.110713,-0.500554,-0.110785,-0.000291669,0.122864,-0.110713
4.317,0.110999,-0.892017,-0.110786,-0.00107201,0.121972,-0.110999
4.318,0.111571,0.148152,-0.110787,-0.000811342,0.122121,-0.111571
4.319,0.111381,2.1075,-0.110786,0.00140724,0.124228,-0.111381
4.32,0.109756,-0.277171,-0.110785,0.0012385,0.123951,-0.109756
4.321,0.109878,0.571225,-0.110784,0.00191803,0.124522,-0.109878
4.322,0.109379,1.20985,-0.110781,0.00323469,0.125732,-0.109379
4.323,0.108413,1.53153,-0.110777,0.00487058,0.127264,-0.108413
4.324,0.107211,1.20766,-0.110771,0.00617992,0.128471,-0.107211
4.325,0.106247,2.46624,-0.110764,0.00874495,0.130937,-0.106247
4.326,0.104362,1.05366,-0.110755,0.00989365,0.131991,-0.104362
4.327,0.103512,1.19385,-0.110744,0.0111805,0.133185,-0.103512
4.328,0.102559,-0.288141,-0.110733,0.0109838,0.132897,-0.102559
4.329,0.102692,1.16584,-0.110721,0.0122407,0.134063,-0.102692
4.33,0.101761,1.17994,-0.110709,0.0135096,0.135243,-0.101761
4.331,0.100819,-0.455819,-0.110695,0.0131412,0.134787,-0.100819
4.332,0.101075,-0.924329,-0.110682,0.0123053,0.133862,-0.101075
4.333,0.101674,0.20142,-0.11067,0.0125959,0.134064,-0.101674
4.334,0.101449,-0.97033,-0.110658,0.0117149,0.133094,-0.101449
4.335,0.102082,0.425229,-0.110646,0.0122302,0.133519,-0.102082
4.336,0.101693,-0.108286,-0.110634,0.0122114,0.13341,-0.101693
4.337,0.101694,1.58626,-0.110621,0.0138863,0.134997,-0.101694
4.338,0.100455,-0.287324,-0.110607,0.0136856,0.134709,-0.100455
4.339,0.100588,-0.786663,-0.110593,0.0129862,0.133923,-0.100588
4.34,0.101087,1.75756,-0.11058,0.014831,0.13568,-0.101087
4.341,0.0997226,-0.173116,-0.110565,0.0147428,0.135507,-0.0997226
4.342,0.0997723,0.415335,-0.11055,0.0152429,0.135923,-0.0997723
4.343,0.0993912,2.16085,-0.110533,0.0174868,0.138083,-0.0993912
4.344,0.0977322,-2.3748,-0.110517,0.0151934,0.135709,-0.0977322
4.345,0.0993948,1.08264,-0.110501,0.0163596,0.136791,-0.0993948
4.346,0.0985253,1.06957,-0.110484,0.0175108,0.137861,-0.0985253
4.347,0.0976656,-0.430425,-0.110467,0.0171607,0.13743,-0.0976656
4.348,0.0979046,-1.70294,-0.110451,0.0155393,0.135727,-0.0979046
4.349,0.0990752,-0.421747,-0.110435,0.0152013,0.135306,-0.0990752
4.35,0.0993072,0.729086,-0.11042,0.016014,0.136035,-0.0993072
4.351,0.0986966,0.531341,-0.110403,0.0166278,0.136566,-0.0986966
4.352,0.098231,1.1444,-0.110386,0.0178531,0.137711,-0.098231
4.353,0.0973168,0.503934,-0.110368,0.0184363,0.138214,-0.0973168
4.354,0.0968718,0.833969,-0.110349,0.0193482,0.139048,-0.0968718
4.355,0.0961853,1.08168,-0.110329,0.0205061,0.14013,-0.0961853
4.356,0.0953177,-1.12071,-0.110309,0.0194608,0.139009,-0.0953177
4.357,0.096063,-0.542031,-0.11029,0.0189956,0.138467,-0.096063
4.358,0.0963843,-1.44167,-0.110272,0.017632,0.137026,-0.0963843
4.359,0.0973642,1.39707,-0.110253,0.019108,0.138423,-0.0973642
4.36,0.0962653,0.0137069,-0.110234,0.0191988,0.138436,-0.0962653
4.361,0.0961796,-0.185061,-0.110215,0.0190908,0.138251,-0.0961796
4.362,0.0962396,1.4582,-0.110195,0.0206254,0.13971,-0.0962396
4.363,0.0950963,-0.367658,-0.110175,0.0203324,0.139342,-0.0950963
4.364,0.0952904,-1.40483,-0.110155,0.0190032,0.137937,-0.0952904
4.365,0.0962437,-0.611172,-0.110136,0.0184695,0.137326,-0.0962437
4.366,0.0966157,-3.03944,-0.110119,0.0155097,0.134286,-0.0966157
4.367,0.0987654,1.08061,-0.110103,0.016673,0.135367,-0.0987654
4.368,0.0978977,-1.59628,-0.110087,0.0151587,0.133771,-0.0978977
4.369,0.0989904,-0.222484,-0.110072,0.0150201,0.133548,-0.0989904
4.37,0.0990767,1.26201,-0.110056,0.0163655,0.13481,-0.0990767
4.371,0.0980761,2.34299,-0.110039,0.0187889,0.137153,-0.0980761
4.372,0.0962844,-2.43262,-0.110021,0.016435,0.134721,-0.0962844
4.373,0.09799,1.54984,-0.110004,0.0180656,0.136271,-0.09799
4.374,0.0967791,1.42122,-0.109985,0.0195648,0.137692,-0.0967791
4.375,0.0956628,0.4285,-0.109965,0.0200691,0.13812,-0.0956628
4.376,0.0952738,0.717627,-0.109945,0.0208615,0.138838,-0.0952738
4.377,0.0946732,1.32179,-0.109923,0.0222564,0.14016,-0.0946732
4.378,0.0936305,-2.27521,-0.109902,0.0200537,0.137884,-0.0936305
4.379,0.0952219,-3.12846,-0.109884,0.0170019,0.134756,-0.0952219
4.38,0.0974374,1.20801,-0.109866,0.0182897,0.135964,-0.0974374
4.381,0.096477,-0.238651,-0.109848,0.0181294,0.135725,-0.096477
4.382,0.0965762,0.547293,-0.109829,0.0187548,0.136273,-0.0965762
4.383,0.0961,3.13317,-0.109809,0.0219637,0.139406,-0.0961
4.384,0.0937305,0.803228,-0.109787,0.0228383,0.140209,-0.0937305
4.385,0.0930679,0.671794,-0.109763,0.0235799,0.140881,-0.0930679
4.386,0.0925018,-2.33856,-0.109741,0.0213114,0.138542,-0.0925018
4.387,0.09414,0.738101,-0.109719,0.0221219,0.13928,-0.09414
4.388,0.0935249,-3.027,-0.109699,0.0191678,0.136253,-0.0935249
4.389,0.0956668,1.90109,-0.109678,0.0211444,0.138154,-0.0956668
4.39,0.0941997,-0.0188602,-0.109657,0.0211986,0.138136,-0.0941997
4.391,0.0941389,-0.430551,-0.109636,0.0208411,0.137705,-0.0941389
4.392,0.0943795,0.181696,-0.109615,0.0210962,0.137887,-0.0943795
4.393,0.0941718,0.643824,-0.109594,0.0218128,0.138531,-0.0941718
4.394,0.0936258,-1.23182,-0.109573,0.0206534,0.137299,-0.0936258
4.395,0.0944533,1.40859,-0.109551,0.022135,0.138707,-0.0944533
4.396,0.0933473,1.29171,-0.109528,0.0234973,0.139999,-0.0933473
4.397,0.0923272,-0.699922,-0.109505,0.0228665,0.139299,-0.0923272
4.398,0.0927658,1.71767,-0.109481,0.0246532,0.141017,-0.0927658
4.399,0.0914341,-1.00818,-0.109457,0.0237122,0.140009,-0.0914341
4.4,0.0920987,-0.095451,-0.109434,0.0236852,0.139913,-0.0920987
4.401,0.0920948,-1.20124,-0.10941,0.0225529,0.138712,-0.0920948
4.402,0.0929006,1.86165,-0.109387,0.0244839,0.140574,-0.0929006
4.403,0.0914635,1.013,-0.109362,0.0255634,0.141587,-0.0914635
4.404,0.0906482,-1.71075,-0.109337,0.0239185,0.139876,-0.0906482
4.405,0.0918276,-0.797255,-0.109314,0.0231896,0.139079,-0.0918276
4.406,0.0923377,-0.0640721,-0.10929,0.0231946,0.139015,-0.0923377
4.407,0.0923108,1.43162,-0.109267,0.0246946,0.140446,-0.0923108
4.408,0.0911888,-0.812517,-0.109242,0.023949,0.139634,-0.0911888
4.409,0.0917103,1.97754,-0.109217,0.0259933,0.141611,-0.0917103
4.41,0.0901888,0.966079,-0.109191,0.027023,0.142577,-0.0901888
4.411,0.0894085,0.000847675,-0.109164,0.0270862,0.142578,-0.0894085
4.412,0.0893352,-0.318132,-0.109137,0.0268305,0.14226,-0.0893352
4.413,0.0894954,1.08433,-0.109109,0.0279769,0.143344,-0.0894954
4.414,0.0886288,0.438751,-0.109081,0.028476,0.143783,-0.0886288
4.415,0.0882352,0.951351,-0.109052,0.0294866,0.144734,-0.0882352
4.416,0.0874664,2.24128,-0.109021,0.0317848,0.146976,-0.0874664
4.417,0.0857534,3.22968,-0.108988,0.0350668,0.150205,-0.0857534
4.418,0.0833174,-0.645649,-0.108953,0.0344697,0.14956,-0.0833174
4.419,0.0837197,0.628024,-0.108918,0.0351466,0.150188,-0.0837197
4.42,0.0831893,-0.967564,-0.108884,0.0342275,0.14922,-0.0831893
4.421,0.0838275,1.36719,-0.108849,0.0356436,0.150587,-0.0838275
4.422,0.0827559,-0.761551,-0.108814,0.0349295,0.149826,-0.0827559
4.423,0.0832433,0.677468,-0.108778,0.035655,0.150503,-0.0832433
4.424,0.082677,-0.599912,-0.108743,0.0351023,0.149903,-0.082677
4.425,0.0830462,-0.305407,-0.108708,0.034845,0.149598,-0.0830462
4.426,0.0831996,1.96036,-0.108672,0.0368527,0.151558,-0.0831996
4.427,0.081694,-1.39365,-0.108636,0.0355046,0.150165,-0.081694
4.428,0.0826447,-0.631951,-0.108601,0.0349201,0.149533,-0.0826447
4.429,0.0830374,4.01769,-0.108564,0.0389838,0.15355,-0.0830374
4.43,0.0800255,0.334051,-0.108525,0.0393587,0.153884,-0.0800255
4.431,0.0797119,1.17441,-0.108485,0.0405729,0.155059,-0.0797119
4.432,0.0787831,-1.65549,-0.108445,0.0389564,0.153403,-0.0787831
4.433,0.0799267,0.342169,-0.108406,0.0393394,0.153746,-0.0799267
4.434,0.0796072,-2.32939,-0.108367,0.0370514,0.151416,-0.0796072
4.435,0.0812439,-1.35093,-0.108331,0.0357453,0.150065,-0.0812439
4.436,0.0821637,-0.942846,-0.108296,0.0348493,0.149122,-0.0821637
4.437,0.0827843,0.156157,-0.108261,0.0350533,0.149279,-0.0827843
4.438,0.0826,-1.85727,-0.108227,0.0332445,0.147421,-0.0826
4.439,0.08389,1.15184,-0.108193,0.0344464,0.148573,-0.08389
4.44,0.0829763,-0.528497,-0.108159,0.0339667,0.148045,-0.0829763
4.441,0.0832933,1.29674,-0.108124,0.0353121,0.149341,-0.0832933
4.442,0.0822737,1.29671,-0.108088,0.0366551,0.150638,-0.0822737
4.443,0.0812546,0.0623258,-0.108051,0.0367619,0.1507,-0.0812546
4.444,0.0811397,2.12679,-0.108013,0.038932,0.152827,-0.0811397
4.445,0.0795132,-2.16825,-0.107976,0.0368054,0.150659,-0.0795132
4.446,0.0810321,1.40506,-0.107938,0.038254,0.152064,-0.0810321
4.447,0.0799342,-2.10946,-0.107901,0.0361872,0.149955,-0.0799342
4.448,0.0814099,1.13672,-0.107864,0.0373686,0.151091,-0.0814099
4.449,0.0805083,0.549007,-0.107826,0.0379604,0.15164,-0.0805083
4.45,0.0800374,0.293435,-0.107788,0.0382958,0.151934,-0.0800374
4.451,0.0797538,0.10495,-0.10775,0.0384421,0.152039,-0.0797538
4.452,0.0796083,1.42952,-0.107711,0.0399121,0.153468,-0.0796083
4.453,0.078493,0.609002,-0.10767,0.0405593,0.154077,-0.078493
4.454,0.077979,-0.010963,-0.10763,0.0405858,0.154066,-0.077979
4.455,0.077919,-1.42657,-0.10759,0.0391972,0.15264,-0.077919
4.456,0.0788956,0.361403,-0.107551,0.0395981,0.153001,-0.0788956
4.457,0.0785628,0.446669,-0.107511,0.0400835,0.153448,-0.0785628
4.458,0.0781676,1.37975,-0.10747,0.0415006,0.154827,-0.0781676
4.459,0.0770894,0.463076,-0.107428,0.0419991,0.155291,-0.0770894
4.46,0.0766828,-0.911916,-0.107387,0.0411223,0.154379,-0.0766828
4.461,0.0772831,-1.38642,-0.107346,0.0397727,0.152992,-0.0772831
4.462,0.0782306,0.0593311,-0.107306,0.0398704,0.153052,-0.0782306
4.463,0.0781192,-2.12951,-0.107268,0.0377802,0.150922,-0.0781192
4.464,0.0796105,1.40544,-0.107229,0.0392268,0.152327,-0.0796105
4.465,0.0785131,0.337213,-0.10719,0.0396031,0.152665,-0.0785131
4.466,0.0781982,0.693502,-0.10715,0.0403348,0.153358,-0.0781982
4.467,0.0776225,0.0346733,-0.107109,0.0404067,0.153393,-0.0776225
4.468,0.0775295,-0.892929,-0.107069,0.0395513,0.1525,-0.0775295
4.469,0.0781157,-1.02889,-0.10703,0.0385615,0.151471,-0.0781157
4.47,0.0788013,1.15642,-0.106991,0.0397576,0.152627,-0.0788013
4.471,0.0778865,0.688191,-0.106951,0.0404835,0.153316,-0.0778865
4.472,0.077315,-1.09571,-0.106911,0.0394252,0.15222,-0.077315
4.473,0.0780498,0.780577,-0.106871,0.040244,0.153001,-0.0780498
4.474,0.0774106,-0.277581,-0.106831,0.0400037,0.152723,-0.0774106
4.475,0.0775463,-0.142048,-0.106791,0.0398992,0.152581,-0.0775463
4.476,0.0775829,0.644852,-0.106751,0.0405814,0.153226,-0.0775829
4.477,0.0770432,-1.35176,-0.106711,0.0392668,0.151874,-0.0770432
4.478,0.0779657,1.38385,-0.106671,0.0406886,0.153258,-0.0779657
4.479,0.0768849,-1.31368,-0.106631,0.0394118,0.151944,-0.0768849
4.48,0.0777795,0.370995,-0.106591,0.0398209,0.152315,-0.0777795
4.481,0.0774404,-0.904264,-0.106552,0.0389547,0.151411,-0.0774404
4.482,0.0780351,0.64284,-0.106513,0.0396363,0.152054,-0.0780351
4.483,0.0774968,0.741568,-0.106473,0.0404153,0.152795,-0.0774968
4.484,0.0768865,-0.947157,-0.106433,0.0395051,0.151848,-0.0768865
4.485,0.0775129,-2.26513,-0.106394,0.0372791,0.149583,-0.0775129
4.486,0.0791041,2.81596,-0.106356,0.0401354,0.152399,-0.0791041
4.487,0.0769744,-0.508575,-0.106316,0.0396639,0.15189,-0.0769744
4.488,0.0772796,1.42631,-0.106275,0.0411271,0.153317,-0.0772796
4.489,0.0761681,2.97196,-0.106233,0.0441326,0.156289,-0.0761681
4.49,0.0739253,0.621997,-0.106188,0.0447841,0.156911,-0.0739253
4.491,0.0734039,0.425042,-0.106143,0.0452375,0.157336,-0.0734039
4.492,0.073027,0.499258,-0.106098,0.0457643,0.157835,-0.073027
4.493,0.0725958,-1.58665,-0.106053,0.0442053,0.156248,-0.0725958
4.494,0.0736921,-1.49164,-0.106009,0.0427439,0.154757,-0.0736921
4.495,0.0747185,3.01117,-0.105965,0.0457855,0.157768,-0.0747185
4.496,0.0724476,0.0577269,-0.105919,0.0458698,0.157826,-0.0724476
4.497,0.07234,-3.70796,-0.105875,0.0421902,0.154118,-0.07234
4.498,0.0749897,0.687069,-0.105833,0.0429097,0.154805,-0.0749897
4.499,0.0744204,-4.46816,-0.105792,0.0384753,0.150336,-0.0744204
4.5,0.077626,-0.00291693,-0.105753,0.0385115,0.150334,-0.077626
4.501,0.077561,0.894182,-0.105714,0.0394442,0.151228,-0.077561
4.502,0.0768392,-1.61739,-0.105676,0.037865,0.14961,-0.0768392
4.503,0.0779566,0.65103,-0.105637,0.0385558,0.150261,-0.0779566
4.504,0.0774127,0.54505,-0.105599,0.0391394,0.150806,-0.0774127
4.505,0.0769466,-2.03626,-0.10556,0.037142,0.14877,-0.0769466
4.506,0.0783707,0.268112,-0.105523,0.0374512,0.149038,-0.0783707
4.507,0.0781071,3.61942,-0.105484,0.0411094,0.152658,-0.0781071
4.508,0.0753897,1.07898,-0.105442,0.0422221,0.153737,-0.0753897
4.509,0.0745335,-0.704199,-0.1054,0.0415505,0.153032,-0.0745335
4.51,0.0749833,0.0541166,-0.105359,0.0416381,0.153087,-0.0749833
4.511,0.0748776,0.131777,-0.105317,0.041803,0.153218,-0.0748776
4.512,0.0747151,-0.344107,-0.105275,0.0414919,0.152874,-0.0747151
4.513,0.0749012,0.379229,-0.105234,0.0419044,0.153254,-0.0749012
4.514,0.0745576,0.514704,-0.105192,0.0424515,0.153768,-0.0745576
4.515,0.0741149,-0.710245,-0.105149,0.0417732,0.153058,-0.0741149
4.516,0.0745693,0.275038,-0.105107,0.0420809,0.153333,-0.0745693
4.517,0.0743021,-1.81578,-0.105066,0.0402982,0.151517,-0.0743021
4.518,0.0755659,-2.26806,-0.105027,0.0380666,0.149249,-0.0755659
4.519,0.0771605,0.470988,-0.104989,0.0385764,0.14972,-0.0771605
4.52,0.0767489,-2.47974,-0.104951,0.036136,0.14724,-0.0767489
4.521,0.078498,-1.11793,-0.104916,0.035061,0.146122,-0.078498
4.522,0.0792494,-1.83988,-0.104882,0.0332662,0.144283,-0.0792494
4.523,0.0805291,1.06927,-0.104848,0.0343822,0.145352,-0.0805291
4.524,0.0796783,0.327321,-0.104813,0.0347546,0.145679,-0.0796783
4.525,0.0793711,0.00188667,-0.104779,0.0348011,0.145681,-0.0793711
4.526,0.0793023,2.83297,-0.104742,0.0376771,0.148514,-0.0793023
4.527,0.0771607,0.846373,-0.104704,0.0385625,0.14936,-0.0771607
4.528,0.0764744,0.276428,-0.104665,0.0388767,0.149637,-0.0764744
4.529,0.0762057,-1.01752,-0.104627,0.037897,0.148619,-0.0762057
4.53,0.0768845,-2.5942,-0.10459,0.0353431,0.146025,-0.0768845
4.531,0.0787175,3.6234,-0.104553,0.039008,0.149649,-0.0787175
4.532,0.0759974,3.00983,-0.104513,0.0420533,0.152658,-0.0759974
4.533,0.0737275,0.312012,-0.10447,0.0423968,0.15297,-0.0737275
4.534,0.0734338,1.23781,-0.104427,0.0436651,0.154208,-0.0734338
4.535,0.0724624,0.701957,-0.104383,0.0443954,0.15491,-0.0724624
4.536,0.0718837,-1.59395,-0.10434,0.0428298,0.153316,-0.0718837
4.537,0.0729862,-2.83801,-0.104298,0.0400233,0.150478,-0.0729862
4.538,0.0749993,-0.10823,-0.104258,0.0399501,0.15037,-0.0749993
4.539,0.0750129,1.07122,-0.104218,0.0410558,0.151441,-0.0750129
4.54,0.0741629,1.42926,-0.104176,0.0425175,0.15287,-0.0741629
4.541,0.0730512,2.52471,-0.104132,0.0450714,0.155395,-0.0730512
4.542,0.0711377,-1.08616,-0.104088,0.0440119,0.154309,-0.0711377
4.543,0.0718689,1.32452,-0.104043,0.0453636,0.155634,-0.0718689
4.544,0.0708347,-0.362274,-0.103998,0.0450269,0.155271,-0.0708347
4.545,0.0710359,-0.75982,-0.103953,0.0442935,0.154511,-0.0710359
4.546,0.0715281,0.458944,-0.103909,0.0447794,0.15497,-0.0715281
4.547,0.0711279,-0.450902,-0.103864,0.0443551,0.154519,-0.0711279
4.548,0.071394,2.87788,-0.103818,0.0472586,0.157397,-0.071394
4.549,0.0692227,-3.29741,-0.103773,0.0439847,0.1541,-0.0692227
4.55,0.0715736,0.13604,-0.103729,0.0441483,0.154236,-0.0715736
4.551,0.0714098,-0.472782,-0.103685,0.043703,0.153763,-0.0714098
4.552,0.0716919,2.31485,-0.10364,0.0460447,0.156078,-0.0716919
4.553,0.0699328,1.51367,-0.103593,0.0475814,0.157592,-0.0699328
4.554,0.068761,-0.806491,-0.103546,0.0467965,0.156785,-0.068761
4.555,0.0692884,0.241471,-0.103499,0.0470604,0.157027,-0.0692884
4.556,0.0690483,-0.323559,-0.103452,0.0467589,0.156703,-0.0690483
4.557,0.0692221,4.69322,-0.103403,0.0514723,0.161396,-0.0692221
4.558,0.0657226,0.540609,-0.103351,0.0520268,0.161937,-0.0657226
4.559,0.0652648,0.653372,-0.103299,0.0526931,0.16259,-0.0652648
4.56,0.0647247,-1.3568,-0.103247,0.051349,0.161234,-0.0647247
4.561,0.0656566,4.06356,-0.103193,0.0554249,0.165297,-0.0656566
4.562,0.0626195,3.64455,-0.103136,0.0590748,0.168942,-0.0626195
4.563,0.0598904,1.17466,-0.103076,0.0602497,0.170116,-0.0598904
4.564,0.0589706,-1.95844,-0.103017,0.0582909,0.168158,-0.0589706
4.565,0.0603453,-1.12302,-0.102959,0.0571705,0.167035,-0.0603453
4.566,0.0611077,-1.1211,-0.102903,0.0560539,0.165914,-0.0611077
4.567,0.0618685,0.341826,-0.102847,0.0564014,0.166256,-0.0618685
4.568,0.0615579,0.846685,-0.10279,0.0572528,0.167102,-0.0615579
4.569,0.0608778,1.1658,-0.102732,0.0584217,0.168268,-0.0608778
4.57,0.0599643,0.562082,-0.102673,0.058985,0.16883,-0.0599643
4.571,0.0594932,2.10317,-0.102613,0.0610876,0.170933,-0.0594932
4.572,0.057894,-0.243581,-0.102552,0.060841,0.17069,-0.057894
4.573,0.0580136,2.15018,-0.10249,0.0629872,0.17284,-0.0580136
4.574,0.0563805,-0.110773,-0.102427,0.0628699,0.172729,-0.0563805
4.575,0.0564034,0.723056,-0.102364,0.0635862,0.173452,-0.0564034
4.576,0.0558159,-2.06955,-0.102302,0.0615099,0.171383,-0.0558159
4.577,0.0572733,-2.12592,-0.102241,0.0593808,0.169257,-0.0572733
4.578,0.0587714,-0.381356,-0.102182,0.058999,0.168875,-0.0587714
4.579,0.0589917,-0.004291,-0.102123,0.0589947,0.168871,-0.0589917
4.58,0.0589359,-1.07207,-0.102065,0.0579231,0.167799,-0.0589359
4.581,0.0596619,0.785033,-0.102006,0.0587095,0.168584,-0.0596619
